scenario_group,valve_context,thickness_mm,pore_index_0_1,degradation_half_life_months,material_risk_index_0_1,morphology_index_0_1,target_gradient_mmHg,predicted_gradient_mmHg,effective_orifice_area_cm2,residual_Mw_12m_percent,integration_12m_index_0_1,region_specificity_hinge_belly_ratio,regurgitation_fraction_percent,failure_risk_0_1,objective_score,feasible,result_type,gradient_closeness,safety_score,pareto_efficient
full_data_informed,aortic_high_pressure,0.47895612753980277,0.12316185547093612,54.935845228981975,0.030553888607814775,0.33685715949873873,32.75,33.79865308673021,2.284491308605984,85.72241326798411,0.619108038163991,5.567229426323355,10.734816933909146,0.03939132234993978,0.5159609696873855,1,scenario_model_generated_from_literature_calibrated_priors,0.9679800584204515,0.9606086776500602,0
full_data_informed,aortic_high_pressure,0.44441959855844915,0.5704532641950593,48.92410450664868,0.1837388680278569,0.7499019510470325,32.75,29.50702139847707,2.4031999840100875,85.97575483461087,0.6508859300369628,5.126907780855265,11.91937422259913,0.040597765003824136,0.5152110269905184,1,scenario_model_generated_from_literature_calibrated_priors,0.9009777526252541,0.9594022349961758,0
full_data_informed,aortic_high_pressure,0.6133038824673115,0.5786947256407581,57.967399300842004,0.40102449089714093,0.7116200304151081,32.75,34.05444659099829,2.2312991846858243,85.25157868619432,0.7216530407735352,6.41890460032023,8.858558549332205,0.10036176723118342,0.5151925843344263,1,scenario_model_generated_from_literature_calibrated_priors,0.9601695697405103,0.8996382327688166,0
full_data_informed,aortic_high_pressure,0.45061873214044024,0.3121321807026823,56.51900446165734,0.08245458241267131,0.360183181426622,32.75,24.11669407954146,2.4039474086250348,85.76216876815006,0.693721985301469,4.704895799442704,7.2848961319320775,0.08057240590036195,0.5148110691613291,1,scenario_model_generated_from_literature_calibrated_priors,0.7363876054821821,0.919427594099638,0
full_data_informed,aortic_high_pressure,0.5942642183001415,0.1546349479160032,54.01280294580157,0.3010990617786119,0.873824799630718,32.75,35.32798532194297,2.119755459318861,80.97703027445789,0.7198218709087034,5.216764848434027,13.176154845262987,0.03729685140462657,0.5145701389865581,1,scenario_model_generated_from_literature_calibrated_priors,0.9212828909330392,0.9627031485953734,0
biology_only,aortic_high_pressure,0.6378038764704322,0.5858544363530981,54.70764684300861,0.4222508911355875,0.6202168659266634,32.75,35.01417365363173,2.099267802245336,79.7455117255225,0.7669508553174015,5.0276206922084,6.211695029102281,0.08867349689466242,0.5143606308503226,1,scenario_model_generated_from_literature_calibrated_priors,0.9308649266066648,0.9113265031053376,0
full_data_informed,aortic_high_pressure,0.6836543449184006,0.632188364790281,54.66573261868006,0.14972016703499474,0.30519688256486144,32.75,36.23573187042936,2.1037228966804067,85.33048634572299,0.7021910048012557,2.2589586159384343,11.212552142926167,0.09200326517877395,0.5142309591699488,1,scenario_model_generated_from_literature_calibrated_priors,0.8935654390708592,0.907996734821226,0
biology_only,aortic_high_pressure,0.7190057964158609,0.8803519288027759,56.482475354621194,0.3433806309477938,0.9403319906521473,32.75,44.92604399495167,2.1524249403157727,84.78679123135036,0.8411959062331348,7.789373967529061,11.03629551514794,0.17072535794658616,0.5141387317549441,0,scenario_model_generated_from_literature_calibrated_priors,0.6282123971007123,0.8292746420534138,0
biology_only,aortic_high_pressure,0.5617171444021849,0.7142864486798017,36.816007557196855,0.0707076141746391,0.8389354964511597,32.75,30.047395307197093,2.256209594591976,83.91524175738867,0.6623364941818694,2.567672107306657,8.63154118544757,0.077288108698197,0.5141138622400481,1,scenario_model_generated_from_literature_calibrated_priors,0.917477719303728,0.922711891301803,0
full_data_informed,aortic_high_pressure,0.4972423740566399,0.30820500403181206,48.33242387182676,0.18005982597093662,0.5468875278867594,32.75,31.300361778476578,2.4595236855318947,82.6883118557289,0.6542785208141892,5.70689463190785,9.396091451817686,0.080081994070791,0.5140825677311529,1,scenario_model_generated_from_literature_calibrated_priors,0.9557362375107352,0.919918005929209,0
full_data_informed,aortic_high_pressure,0.7237818843910205,0.5611068042727053,62.58345611011505,0.0881681441273556,0.446470080905672,32.75,39.02003398691406,1.8797920524137677,86.96505326700058,0.7135624862494141,3.6695850499423823,11.81063935688435,0.039719538236570776,0.5138401947442727,1,scenario_model_generated_from_literature_calibrated_priors,0.8085485805522425,0.9602804617634292,0
full_data_informed,aortic_high_pressure,0.6534064628080486,0.5456891997770905,49.66350000131538,0.35418878252269076,0.7569913941805452,32.75,39.332364130777016,2.0007101724505003,83.61547753259252,0.7703281177270193,4.133208221586879,13.163237908025343,0.05038862829581671,0.5135653083693558,1,scenario_model_generated_from_literature_calibrated_priors,0.7990117822663507,0.9496113717041833,0
baseline,aortic_high_pressure,0.415178320597694,0.7321192868595744,29.820668962146353,0.6404428445550606,0.5157547199541942,32.75,24.54478038060273,2.595515079434662,70.33016767965067,0.8328555719808967,4.246708459674206,11.808915064140319,0.07097451670383992,0.5135131189403617,1,scenario_model_generated_from_literature_calibrated_priors,0.7494589429191674,0.9290254832961601,0
hydrodynamic_only,aortic_high_pressure,0.5530807125882459,0.6133979191434146,41.49425874455501,0.5144432072043532,0.6290356930124076,32.75,38.97143603595494,2.325309959882256,79.52324123224702,0.7875545006064869,4.733330327221489,9.971792659620181,0.08101572194275158,0.5132661488739044,1,scenario_model_generated_from_literature_calibrated_priors,0.8100324874517576,0.9189842780572484,0
hydrodynamic_only,aortic_high_pressure,0.3322745447435701,0.7827486613429538,26.869843380598233,0.41756850374067905,0.623200929788367,32.75,23.533946440526766,2.790095518816858,71.3410223932676,0.7622230055763425,7.794996752240268,18.161418387632768,0.04840869310705834,0.5131326615276326,1,scenario_model_generated_from_literature_calibrated_priors,0.7185937844435654,0.9515913068929417,0
hydrodynamic_only,aortic_high_pressure,0.40416423976699156,0.6592478469028665,33.41830596868277,0.29539606566590443,0.8492156910359432,32.75,21.32341092525084,2.569794959828372,76.26061528808361,0.7615357153626989,4.984609425374957,11.728955862993192,0.04423218387902497,0.5130266033045726,1,scenario_model_generated_from_literature_calibrated_priors,0.6510965168015523,0.9557678161209751,0
full_data_informed,aortic_high_pressure,0.572341579831695,0.6276967388838017,58.91162963897016,0.41910713958842505,0.441497812319862,32.75,35.40755723540067,2.258396369757011,84.70768669618641,0.7099104050290317,4.3825478583831625,8.564546320261524,0.04683573484681434,0.5127961216129638,1,scenario_model_generated_from_literature_calibrated_priors,0.9188532141862392,0.9531642651531856,0
full_data_informed,aortic_high_pressure,0.5796020921160925,0.399703530101523,57.04230187658185,0.07377786708573049,0.1963288596125015,32.75,33.72737516716972,2.260578976392187,92.57161069530392,0.6023959648185367,2.1642142076542172,7.595067703245736,0.06536482321061653,0.5127223302278087,1,scenario_model_generated_from_literature_calibrated_priors,0.9701564834451994,0.9346351767893835,0
full_data_informed,aortic_high_pressure,0.7047078670926951,0.6183992422437379,63.93712858293383,0.35771947522344893,0.48895143719384804,32.75,37.27608994877549,2.105265898631622,85.6027549817777,0.7560250283429722,3.1560867617180373,10.258449765177897,0.11952719636844567,0.5125527099888095,1,scenario_model_generated_from_literature_calibrated_priors,0.8617987801900613,0.8804728036315543,0
biology_only,aortic_high_pressure,0.5956997957441974,0.060404039450078904,34.16948048761509,0.15529316109441332,0.6731417269667817,32.75,31.8437530992178,2.1941481736075223,77.0734096161123,0.6842866505173509,4.045779797774065,6.433998094062542,0.047341016049750564,0.5125213244200421,1,scenario_model_generated_from_literature_calibrated_priors,0.9723283389074138,0.9526589839502494,0
full_data_informed,aortic_high_pressure,0.6898223522118954,0.20429694378545254,70.5212237799056,0.06161974434091562,0.8522722138587308,32.75,38.064149542924085,1.948894203198629,88.70313321749921,0.6840754005992589,9.1619389381016,9.335191967700071,0.04788739689722552,0.5123587621705828,1,scenario_model_generated_from_literature_calibrated_priors,0.8377358918191119,0.9521126031027745,0
full_data_informed,aortic_high_pressure,0.7635875708597161,0.9317967089024627,52.21956948478689,0.4134413404350882,0.3851044054210944,32.75,39.834573283983225,2.036982046118955,83.57575224964586,0.7803790346322232,5.889910258172133,10.043272897267158,0.05444280809530911,0.5122997525668797,1,scenario_model_generated_from_literature_calibrated_priors,0.7836771516341,0.9455571919046909,0
hydrodynamic_only,aortic_high_pressure,0.5460986636329676,0.4809105892292745,44.416598105298604,0.13055617634800326,0.18232470661839006,32.75,32.99714179031213,2.2577703390201957,83.08472195750069,0.635703032098687,3.232822022226153,8.6086027729275,0.036920324604477736,0.5121789862064424,1,scenario_model_generated_from_literature_calibrated_priors,0.9924536857919961,0.9630796753955223,0
full_data_informed,aortic_high_pressure,0.7470389326869185,0.8122089089668094,58.78266012731474,0.22646820860927572,0.6912076158976682,32.75,39.856226639477406,2.0141188861700856,84.55242245642474,0.7344406198015765,4.688727541295802,13.61200142944495,0.03170818099579746,0.512136517055538,1,scenario_model_generated_from_literature_calibrated_priors,0.7830159804739724,0.9682918190042026,0
full_data_informed,aortic_high_pressure,0.4390793272223793,0.5788380336074579,65.26919930583566,0.21103106149445452,0.23296671517237835,32.75,31.44778041928143,2.3941536945889097,83.14716127890149,0.6969825654617506,1.853903818060063,11.545477708727216,0.17885110194022835,0.5118350997019379,1,scenario_model_generated_from_literature_calibrated_priors,0.9602375700543948,0.8211488980597716,0
biology_only,aortic_high_pressure,0.8561535076829851,0.766812295738647,40.10666830144817,0.138265432256006,0.8455583538866465,32.75,40.255727632341696,1.6435954189835724,80.46496584528116,0.7957404528576267,9.153000246740335,14.365321298821883,0.06833404813833119,0.511731114613282,1,scenario_model_generated_from_literature_calibrated_priors,0.7708174768750627,0.9316659518616688,0
biology_only,aortic_high_pressure,0.6870218942141254,0.5106505257743874,62.65334324890529,0.23664762813713633,0.6498212144788801,32.75,41.678320827082864,1.984208030275039,85.45484941895319,0.7659162830416952,5.303368276798476,7.637068792800148,0.07172731343505469,0.5115913309524353,1,scenario_model_generated_from_literature_calibrated_priors,0.7273795167302942,0.9282726865649453,0
biology_only,aortic_high_pressure,0.5863652888991576,0.7384280783550853,65.2038546996061,0.2917161111861402,0.3695571723926504,32.75,30.412975403854276,2.3321613016169467,85.41438217895765,0.6762030067585298,1.6093884877075948,8.322454505178353,0.06841781289029569,0.5115119333258185,1,scenario_model_generated_from_literature_calibrated_priors,0.9286404703466955,0.9315821871097043,0
full_data_informed,aortic_high_pressure,0.6003580861680827,0.6011172803435194,48.97163937154376,0.5012730168127048,0.6740962353733855,32.75,36.237380510151645,2.1848782528197916,79.5078600330262,0.7730959089603099,6.1737400231622255,11.893040845066626,0.07939826827449765,0.5114745900660309,1,scenario_model_generated_from_literature_calibrated_priors,0.8935150989266674,0.9206017317255023,0
full_data_informed,aortic_high_pressure,0.6516583979057812,0.4894876407983209,55.853487885044174,0.21233624437741244,0.5064277374418306,32.75,36.64329159656874,2.097041565855089,83.16613067701192,0.7129084706669916,3.5885482215986992,13.1774711118099,0.07030171131115101,0.5114720019051764,1,scenario_model_generated_from_literature_calibrated_priors,0.8811208672803439,0.929698288688849,0
full_data_informed,aortic_high_pressure,0.6463811165392731,0.1910407380541438,54.30860881287358,0.014240237114026597,0.5701741342344725,32.75,35.50449013495793,1.9554493394565522,86.08164390397461,0.6708627802735302,6.421546052277313,9.961896421743834,0.07400026182287998,0.5114097445733198,1,scenario_model_generated_from_literature_calibrated_priors,0.9158934309936508,0.92599973817712,0
biology_only,aortic_high_pressure,0.5380067195099241,0.7173086852905957,52.30772984709855,0.4791152576176974,0.36278494451741516,32.75,30.46202754512575,2.3396040032500203,82.91817188543712,0.719405307735598,2.391937366735963,6.198768832088341,0.06535411724667953,0.5112138489146777,1,scenario_model_generated_from_literature_calibrated_priors,0.9301382456526947,0.9346458827533205,0
biology_only,aortic_high_pressure,0.7727143453450928,0.8805347613151429,66.87731270156901,0.20708953019488963,0.6852393011224274,32.75,42.39569453408192,1.9972146361296619,86.63160540614865,0.7606053918238499,4.626073161139727,13.119309823767338,0.07782368185033627,0.5108899317189507,1,scenario_model_generated_from_literature_calibrated_priors,0.7054749760585673,0.9221763181496637,0
biology_only,aortic_high_pressure,0.3275028248501965,0.4970945512703925,57.24661323023706,0.1332078318459942,0.3852436171314369,32.75,23.384528913364672,2.6840538963710188,82.96064765985412,0.6705969876230324,6.616154875436843,12.954828548072635,0.05835878501658695,0.5108723333218655,1,scenario_model_generated_from_literature_calibrated_priors,0.7140314172019747,0.941641214983413,0
full_data_informed,aortic_high_pressure,0.6711967255181007,0.3385671458559437,45.18724188455509,0.10445825561843645,0.40388752409943557,32.75,35.73279046721857,2.049804079863948,83.02976132882193,0.6851531561683559,3.6975363696601216,12.18123837825684,0.05979646172616545,0.5108546970679501,1,scenario_model_generated_from_literature_calibrated_priors,0.9089224284818757,0.9402035382738345,0
full_data_informed,aortic_high_pressure,0.6718182227390779,0.8586946600591894,45.54753581377004,0.24472741038831233,0.8388545024603653,32.75,36.525743268664264,2.0815187953324727,83.8348906234547,0.706446942902778,4.604740914252714,13.068678624575908,0.04670573880112468,0.5108005633728948,1,scenario_model_generated_from_literature_calibrated_priors,0.8847101292010912,0.9532942611988753,0
biology_only,aortic_high_pressure,0.5950192681969229,0.7104557203093703,41.217598727746974,0.29795139267133935,0.4969534766464623,32.75,38.335409965876195,2.313101220084541,81.79346633455175,0.7114017505644462,3.9004575556410326,16.140429348477902,0.04248170665923096,0.5105732268618564,1,scenario_model_generated_from_literature_calibrated_priors,0.8294531308129406,0.957518293340769,0
biology_only,aortic_high_pressure,0.5684613280580121,0.219108860952301,69.67509187934924,0.2930147380576456,0.5491304786535037,32.75,35.720967895654745,2.1438386459274525,87.91229908274184,0.6834924137355955,6.530021258744794,9.543238679773019,0.04832949888187475,0.5104409963125597,1,scenario_model_generated_from_literature_calibrated_priors,0.9092834230334429,0.9516705011181252,0
full_data_informed,aortic_high_pressure,0.7966251377946304,0.44915066583033403,54.9794409881976,0.06496058743753402,0.6058146034843879,32.75,39.164841912022766,1.6700804129670408,83.48112677286467,0.7463020100269857,4.918836114362412,7.466295946802758,0.05055282698605392,0.5104268294802777,1,scenario_model_generated_from_literature_calibrated_priors,0.8041269645183888,0.9494471730139461,0
full_data_informed,aortic_high_pressure,0.5804598213880676,0.24287054418881296,63.838757871722414,0.2482835836179763,0.5221194126060457,32.75,31.88909979095504,1.9673525681223554,91.20718149840755,0.668948077287135,6.755560632952795,6.078609860198561,0.0629637141823357,0.5104074230911784,1,scenario_model_generated_from_literature_calibrated_priors,0.9737129707161845,0.9370362858176643,0
full_data_informed,aortic_high_pressure,0.5986160221879437,0.2188709555911219,59.63367201825736,0.12672634721687545,0.556164995224754,32.75,35.76068222255184,2.094266070137883,85.94186127104199,0.663803179017887,6.943615984082151,12.307123072983217,0.04247434216393067,0.5102404790783607,1,scenario_model_generated_from_literature_calibrated_priors,0.9080707718304781,0.9575256578360694,0
biology_only,aortic_high_pressure,0.6966131658062461,0.9275883820750331,50.35817707561703,0.5379871506004066,0.8530935625296537,32.75,41.57669312866749,2.1539346396655743,78.84490402286427,0.8258839341774844,5.803189419768739,7.874940113912004,0.06857532278888212,0.5101357061918966,1,scenario_model_generated_from_literature_calibrated_priors,0.7304826525597712,0.9314246772111179,0
hydrodynamic_only,aortic_high_pressure,0.5172769182292111,0.5511051849504155,43.26810335145656,0.7673148956517182,0.837647268322386,32.75,32.64017446561863,2.440112669557972,80.11525860598272,0.7556634777978505,5.052968089032565,10.405061373020839,0.07414211354889037,0.5099414156520257,1,scenario_model_generated_from_literature_calibrated_priors,0.9966465485685078,0.9258578864511097,0
hydrodynamic_only,aortic_high_pressure,0.5631083608208495,0.8494716342671546,40.013604718044206,0.5053945809376833,0.8672583924465661,32.75,32.559156097026055,2.3009781054904583,78.96342272638859,0.7294141660390437,2.0919218740893637,6.209334026617103,0.07942919893243316,0.5096975022445412,1,scenario_model_generated_from_literature_calibrated_priors,0.994172705252704,0.9205708010675668,0
biology_only,aortic_high_pressure,0.7892599284271864,0.47563708812205663,58.76647258874926,0.2581536961285588,0.7884039660042462,32.75,38.13160990818387,1.699855322634013,84.51314249103463,0.7685801018131407,5.824336749740042,11.173272920948854,0.06347982620819988,0.509392121494033,1,scenario_model_generated_from_literature_calibrated_priors,0.8356760333378972,0.9365201737918001,0
full_data_informed,aortic_high_pressure,0.7687776082054838,0.6222978335318576,58.90635135705396,0.07376407752556154,0.2527750013311081,32.75,39.74145280228413,1.8021059241635615,86.35822955620911,0.723329413648363,3.5509471449565395,13.237502124326163,0.053088736568866673,0.5093356021031348,1,scenario_model_generated_from_literature_calibrated_priors,0.7865205251210953,0.9469112634311333,0
full_data_informed,aortic_high_pressure,0.5450057040753775,0.318185413096862,59.86377682135059,0.13756074496056334,0.40381567511159144,32.75,32.294542097495466,2.139020599460818,80.99110144602265,0.6909193485417934,4.6076565036612775,12.523218192066016,0.13106015107848076,0.5092778018108102,1,scenario_model_generated_from_literature_calibrated_priors,0.986092888473144,0.8689398489215192,0
full_data_informed,aortic_high_pressure,0.7579800432192011,0.970037873988264,51.25038982054406,0.35466823962275945,0.750938139484795,32.75,41.686930063753536,1.9687637625530212,83.83529071401806,0.7936505683117067,5.242255663747993,14.951238333829977,0.07681642679859593,0.5092648593591684,1,scenario_model_generated_from_literature_calibrated_priors,0.7271166392747013,0.9231835732014041,0
biology_only,aortic_high_pressure,0.5376630188698728,0.5465930543250279,70.96802076230988,0.2859298139756372,0.5486376951135747,32.75,31.83533490712164,2.294366497415537,85.04626297010596,0.6485091723438288,5.108055120447284,10.11278513686404,0.02988012130605655,0.5091688014592288,1,scenario_model_generated_from_literature_calibrated_priors,0.9720712948739433,0.9701198786939434,0
full_data_informed,aortic_high_pressure,0.6050376214460741,0.5196300612832564,59.802690141111306,0.26677166790430196,0.5178923596699931,32.75,34.85581898250776,2.1747591126516927,83.01476835369972,0.7010288832451403,3.1165073833752293,6.8664692910278,0.09252101400707669,0.508735596007553,1,scenario_model_generated_from_literature_calibrated_priors,0.935700183740221,0.9074789859929233,0
hydrodynamic_only,aortic_high_pressure,0.5852266553139461,0.8798992710688937,17.8870983277367,0.3211090644339951,0.704720715989787,32.75,32.9118831355793,2.2009731749727623,57.26943110975906,0.8460271675774208,1.98129162807221,15.937456879635898,0.21081967448433422,0.5084520124757594,0,scenario_model_generated_from_literature_calibrated_priors,0.9950570034937618,0.7891803255156657,0
biology_only,aortic_high_pressure,0.35634551655093105,0.6517686949999105,69.8441801297258,0.3247811404723254,0.32877501953345856,32.75,20.78440059911985,2.6469568455365504,88.71825841361789,0.7013663275962589,3.399066111550766,10.40203769697664,0.052485972086908216,0.5083909005879972,1,scenario_model_generated_from_literature_calibrated_priors,0.6346381862326671,0.9475140279130918,0
full_data_informed,aortic_high_pressure,0.44201957885371257,0.22651946957707356,66.21916404461183,0.19909150314756674,0.34778273775342644,32.75,26.785898962684914,2.379265478868476,85.67739568368538,0.6703533237636558,3.673120911850613,10.156372968488922,0.05594675862543149,0.5079989858823747,1,scenario_model_generated_from_literature_calibrated_priors,0.8178900446621348,0.9440532413745685,0
full_data_informed,aortic_high_pressure,0.5159808840366669,0.43695416920935165,61.07804437462953,0.3595635895779627,0.45652016066502055,32.75,31.60569628798428,2.3115240599609463,88.54500119066189,0.6569760397100042,7.141384661369786,13.935961106534998,0.06336111194610411,0.5077914081787156,1,scenario_model_generated_from_literature_calibrated_priors,0.9650594286407413,0.9366388880538958,0
full_data_informed,aortic_high_pressure,0.6332165520815989,0.6613431181253991,52.53259706978593,0.45237716878945533,0.6813179227314962,32.75,36.93056939074313,2.0117762927869487,83.85755044511268,0.7513644763894689,6.208470318532368,12.316839624849269,0.04879936575267728,0.5077892966489644,1,scenario_model_generated_from_literature_calibrated_priors,0.872349026236851,0.9512006342473227,0
full_data_informed,aortic_high_pressure,0.6774836660152057,0.6179084441025346,57.10560801605904,0.2547006199831287,0.49853302098747054,32.75,36.69922105106725,2.031518431749756,85.8089317416041,0.7034387798916871,5.233521848832663,14.813414451839932,0.05591524683824525,0.5076833689053947,1,scenario_model_generated_from_literature_calibrated_priors,0.879413097677336,0.9440847531617548,0
full_data_informed,aortic_high_pressure,0.555497542561862,0.13614427113845018,56.76264470298795,0.060831157788644626,0.2469451425353445,32.75,32.79693015758666,2.194664432757114,84.88416253412998,0.6076354559448484,3.8795332206567177,11.40563653402442,0.03137573589607166,0.5076730375003379,1,scenario_model_generated_from_literature_calibrated_priors,0.998567018088957,0.9686242641039283,1
biology_only,aortic_high_pressure,0.573655470456334,0.3919623025260195,52.22557019241498,0.41892712699070855,0.8420561503633927,32.75,32.76202838537769,2.278544410077943,82.42441776817736,0.6794042000073802,5.413747280724721,8.31809560869522,0.042548457421805234,0.507274939669831,1,scenario_model_generated_from_literature_calibrated_priors,0.9996327210571698,0.9574515425781948,1
full_data_informed,aortic_high_pressure,0.6203294107667809,0.08123595791248317,60.19457150125438,0.057571321872928384,0.4235428455133109,32.75,33.70869493620151,1.8952915991663926,92.54948734783903,0.6233034862765864,5.671828551916588,13.299701419889587,0.05140125573708644,0.5067984394140744,1,scenario_model_generated_from_literature_calibrated_priors,0.9707268721770531,0.9485987442629136,1
full_data_informed,aortic_high_pressure,0.8378013149627117,0.7398483878466142,66.2110589021205,0.20710121306919907,0.7820886251586711,32.75,41.34416889981505,1.7970090659706943,87.95145083044831,0.7513560851297352,4.822256407902148,9.649367921873377,0.055571356906101155,0.5067830218789119,1,scenario_model_generated_from_literature_calibrated_priors,0.7375826290132809,0.9444286430938988,0
biology_only,aortic_high_pressure,0.7446899569426866,0.41632467434447706,50.19380180352813,0.09184313526583833,0.8027188339177231,32.75,39.97001681878771,1.751618673581966,84.65027666914285,0.7319100857002451,6.273189443110753,13.782517400061298,0.04235880273933854,0.5067737849599436,1,scenario_model_generated_from_literature_calibrated_priors,0.7795414711820545,0.9576411972606614,0
biology_only,aortic_high_pressure,0.5290809573081299,0.5517070125448087,49.043910620988825,0.28417098821420383,0.8398687131025847,32.75,33.10269006084463,2.262052241758281,80.44034662493927,0.6770524702334056,4.441458059814098,8.343225548537735,0.0721044432943063,0.5066945840670264,1,scenario_model_generated_from_literature_calibrated_priors,0.9892308378368052,0.9278955567056937,0
baseline,aortic_high_pressure,0.48528792902513895,0.7242567415839797,32.989407712984956,0.1667814710651032,0.37954073102217784,32.75,33.66539083486529,2.5379062856511476,77.36768515085775,0.6491382525086756,3.5447139284831906,7.63436085805886,0.0963980630992605,0.506674902004248,1,scenario_model_generated_from_literature_calibrated_priors,0.9720491348132735,0.9036019369007395,0
biology_only,aortic_high_pressure,0.6337152276335863,0.6869319906360973,46.17656235283596,0.2592145682636347,0.300451499374546,32.75,38.89740978148926,2.278352721037415,83.3135870413423,0.7041044049128256,2.700120105336193,11.994011620420956,0.06277097260725681,0.5063005614433695,1,scenario_model_generated_from_literature_calibrated_priors,0.8122928310995646,0.9372290273927432,0
biology_only,aortic_high_pressure,0.47337834543774093,0.6565845422077548,38.84853678758768,0.08472982390893849,0.1245655153249712,32.75,24.84492282504585,2.4319598671569898,82.57142301155896,0.6640162931870062,4.455796365668153,7.365446135997553,0.045062540082396206,0.5061598373166586,1,scenario_model_generated_from_literature_calibrated_priors,0.7586235977113236,0.9549374599176038,0
hydrodynamic_only,aortic_high_pressure,0.4153781147238757,0.2324657053718229,18.883159977712474,0.0838555706562931,0.7953999186145395,32.75,28.896083420769926,2.5427136523008174,65.42901137639514,0.7394788391633178,3.5079999934467647,7.407262692726014,0.17919335285637228,0.5059884123779552,1,scenario_model_generated_from_literature_calibrated_priors,0.8823231578861046,0.8208066471436277,0
biology_only,aortic_high_pressure,0.32274519877806634,0.2481021113412782,50.33241014002081,0.17794183859904295,0.8610535509031195,32.75,32.21769209732809,2.5627283790626563,79.07447789337228,0.6248308710032013,3.5356282033517994,2.702550492525793,0.0670719499254295,0.5059821447364597,1,scenario_model_generated_from_literature_calibrated_priors,0.9837463235825371,0.9329280500745705,0
full_data_informed,aortic_high_pressure,0.6541841321362072,0.4720845381145028,57.484131440740285,0.27652659216002723,0.34106503533508414,32.75,36.684416088420086,2.1238260704571346,82.44114279379048,0.699842819876046,2.5355817497217457,8.479151459718231,0.03806267709853513,0.5058910081037103,1,scenario_model_generated_from_literature_calibrated_priors,0.8798651576054936,0.9619373229014648,0
biology_only,aortic_high_pressure,0.563699458536969,0.5357238949011957,60.79549861713741,0.38586891284703645,0.42014175800048176,32.75,33.234201084663,2.3870620526266553,87.54747677929198,0.6841427635979732,5.251845792819488,7.678913003958122,0.1615153430634294,0.5057923817140264,1,scenario_model_generated_from_literature_calibrated_priors,0.9852152340560917,0.8384846569365706,0
full_data_informed,aortic_high_pressure,0.549162541658967,0.36961208869521406,56.280016604530736,0.3926481676033603,0.828396507151665,32.75,31.301351966348395,2.2248316012919163,82.31405558925259,0.7029217746261015,5.353122865246296,6.569521629400154,0.07621985362058131,0.5057189721512407,1,scenario_model_generated_from_literature_calibrated_priors,0.9557664722549128,0.9237801463794186,0
biology_only,aortic_high_pressure,0.4216013716775563,0.8824763660642627,54.43196950874568,0.6155628211761581,0.3479710706662928,32.75,30.245918227795123,2.5869767060035986,86.00781520860897,0.6820577444698208,3.1098599004490506,8.022214031390387,0.04058047431368074,0.5057139923133122,1,scenario_model_generated_from_literature_calibrated_priors,0.9235394878716068,0.9594195256863193,0
biology_only,aortic_high_pressure,0.4624101549439642,0.708133443406533,61.24355755856714,0.10956383271043196,0.5111747308457647,32.75,21.831453643919787,2.3214443415169805,83.56552314868085,0.7002892306954571,3.5662265384133933,9.251994871500823,0.03933744860868761,0.5055456498297504,1,scenario_model_generated_from_literature_calibrated_priors,0.6666092715700698,0.9606625513913124,0
hydrodynamic_only,aortic_high_pressure,0.5502367985898956,0.17836714409002313,43.739855947069415,0.20939170642118926,0.10335216789991997,32.75,34.07983213308146,2.18942590832454,85.2261385303765,0.6540773503191222,4.165054109497024,4.713240917894881,0.0657571600295453,0.5054456824286578,1,scenario_model_generated_from_literature_calibrated_priors,0.9593944386845356,0.9342428399704547,0
full_data_informed,aortic_high_pressure,0.7496961523080103,0.5551823123480242,57.91396780654548,0.18064762051292446,0.6248535128226921,32.75,40.15684111382449,1.97060389794178,84.36044090317127,0.7188983014300945,2.970929521335507,5.690857244345268,0.03304459885075791,0.5054377591728789,1,scenario_model_generated_from_literature_calibrated_priors,0.7738369125549773,0.966955401149242,0
full_data_informed,aortic_high_pressure,0.7131286335983131,0.31063513867417697,64.44990342254017,0.017769194318778547,0.6777531161700783,32.75,40.5747628419669,1.9156816359055853,84.85990548232226,0.7050164123055903,5.469062636249287,11.221185157907406,0.05694316001360287,0.5054354769349368,1,scenario_model_generated_from_literature_calibrated_priors,0.7610759437567358,0.9430568399863971,0
full_data_informed,aortic_high_pressure,0.5076509242931893,0.5816775010719841,39.16447495979689,0.23104276160397408,0.4716900880820155,32.75,26.963933441444876,2.4183211793565285,77.26906567169641,0.7014723909977961,4.033875657633499,8.863566076306455,0.060180113889335925,0.5053056876796445,1,scenario_model_generated_from_literature_calibrated_priors,0.8233262119525153,0.939819886110664,0
baseline,aortic_high_pressure,0.6500110284218263,0.8386405097232192,25.982109555237688,0.097729134504696,0.13675413872303993,32.75,39.85493763675821,2.0670592982216642,74.75461849677652,0.7320306791489698,2.9970697015796,11.201792275814897,0.04004970781410275,0.5051045201574915,1,scenario_model_generated_from_literature_calibrated_priors,0.7830553393356272,0.9599502921858972,0
hydrodynamic_only,aortic_high_pressure,0.5511739321329797,0.7591021814958251,34.466809759894474,0.4608872879623321,0.4125785746699399,32.75,25.07663378784025,2.455038904477752,74.71600802095125,0.762862035053063,4.84040262737999,11.482872589163769,0.04740440849906002,0.5050709749806632,1,scenario_model_generated_from_literature_calibrated_priors,0.7656987416134428,0.95259559150094,0
